epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,53.1887,1.82248,2.7666,0.87637,0,0,0,0,1.79788,6.54089,0.90407,0.0002005,0.0002005,0.0002005
22,55.6457,1.85536,2.7161,0.91694,0,0,0,0,1.79788,6.54089,0.90407,0.000207926,0.000207926,0.000207926
23,58.1817,2.11674,2.76064,0.90544,0,0,0,0,2.18365,6.52486,0.94872,0.000215105,0.000215105,0.000215105
24,60.6627,1.94139,2.63403,0.89858,0,0,0,0,2.18365,6.52486,0.94872,0.000222036,0.000222036,0.000222036
25,63.1957,1.75004,2.41141,0.98374,0,0,0,0,2.23188,6.73131,0.96233,0.00022872,0.00022872,0.00022872
26,65.6947,1.84027,2.09824,0.89314,0,0,0,0,2.23188,6.73131,0.96233,0.000235156,0.000235156,0.000235156
27,68.2357,1.52384,2.05862,0.80285,0,0,0,0,2.13141,6.7236,0.94829,0.000241345,0.000241345,0.000241345
28,70.7127,2.05254,2.29157,0.86605,0,0,0,0,2.13141,6.7236,0.94829,0.000247286,0.000247286,0.000247286
29,73.2037,1.64723,2.35151,0.93464,0,0,0,0,1.95699,6.56122,0.93366,0.00025298,0.00025298,0.00025298
30,75.6697,1.94934,2.55933,0.8838,0,0,0,0,1.95699,6.56122,0.93366,0.000258426,0.000258426,0.000258426
31,78.1627,1.60939,2.3324,0.85612,0,0,0,0,1.80569,6.30194,0.93433,0.000263625,0.000263625,0.000263625
32,80.5587,1.51121,1.91842,0.87682,0,0,0,0,1.80569,6.30194,0.93433,0.000268576,0.000268576,0.000268576
33,83.1007,1.90205,2.21845,0.87895,0,0,0,0,1.77677,6.29355,0.93215,0.00027328,0.00027328,0.00027328
34,85.5846,1.84399,2.12898,0.88875,0,0,0,0,1.77677,6.29355,0.93215,0.000277736,0.000277736,0.000277736
35,88.1096,1.45958,1.92679,0.87603,0,0,0,0,1.68504,6.70216,0.93242,0.000281945,0.000281945,0.000281945
36,90.5976,1.6062,1.82344,0.80487,0,0,0,0,1.68504,6.70216,0.93242,0.000285906,0.000285906,0.000285906
37,93.0666,1.63133,1.917,0.89844,0,0,0,0,1.63714,6.53025,0.9286,0.00028962,0.00028962,0.00028962
38,95.5256,1.40952,1.66984,0.86394,0,0,0,0,1.63714,6.53025,0.9286,0.000293086,0.000293086,0.000293086
39,97.9956,1.62186,2.13151,0.87089,0,0,0,0,1.45207,6.28774,0.90655,0.000296305,0.000296305,0.000296305
40,100.424,1.53724,2.10931,0.86079,0,0,0,0,1.45207,6.28774,0.90655,0.000299276,0.000299276,0.000299276
41,103.001,1.89786,2.29848,0.85319,0,0,0,0,1.38136,6.60126,0.8902,0.000302,0.000302,0.000302
42,105.507,1.53087,1.80602,0.83959,0,0,0,0,1.38136,6.60126,0.8902,0.000304476,0.000304476,0.000304476
43,108.633,1.58165,1.85444,0.84454,0,0,0,0,1.44248,7.32209,0.8813,0.000306705,0.000306705,0.000306705
44,111.173,1.40964,1.55316,0.83395,0,0,0,0,1.44248,7.32209,0.8813,0.000308686,0.000308686,0.000308686
45,113.803,1.4939,1.70993,0.87411,0,0,0,0,1.55627,6.91239,0.89283,0.00031042,0.00031042,0.00031042
46,116.308,1.30715,1.74842,0.81877,0,0,0,0,1.55627,6.91239,0.89283,0.000311906,0.000311906,0.000311906
47,119.092,1.69933,2.29251,0.89428,0,0,0,0,1.66005,6.87758,0.89788,0.000313145,0.000313145,0.000313145
48,121.883,1.33073,1.78106,0.84844,0,0,0,0,1.66005,6.87758,0.89788,0.000314136,0.000314136,0.000314136
49,124.727,1.49611,2.0973,0.79445,0,0,0,0,1.64965,6.63729,0.8911,0.00031488,0.00031488,0.00031488
50,127.315,1.31205,1.58131,0.87784,0,0,0,0,1.64965,6.63729,0.8911,0.000315376,0.000315376,0.000315376
51,129.85,1.27823,1.70092,0.89601,0,0,0,0,1.32024,5.9964,0.87069,0.000315625,0.000315625,0.000315625
52,132.518,1.72223,1.82188,0.87476,0,0,0,0,1.32024,5.9964,0.87069,0.000315626,0.000315626,0.000315626
53,135.045,1.20908,1.58212,0.81401,0,0,0,0,1.32024,5.9964,0.87069,0.00031538,0.00031538,0.00031538
54,137.61,1.24845,1.49816,0.84481,0,0,0,0,1.21356,5.99024,0.86994,0.000314886,0.000314886,0.000314886
55,140.109,1.3365,1.62114,0.86395,0,0,0,0,1.21356,5.99024,0.86994,0.000314145,0.000314145,0.000314145
56,142.666,1.32797,1.53725,0.85318,0,0,0,0,1.21356,5.99024,0.86994,0.000313156,0.000313156,0.000313156
57,145.354,1.44735,1.57432,0.83145,0,0,0,0,1.26608,5.66352,0.88396,0.00031192,0.00031192,0.00031192
58,147.899,1.34911,1.41225,0.81623,0,0,0,0,1.26608,5.66352,0.88396,0.000310436,0.000310436,0.000310436
59,150.406,1.29495,1.43892,0.80812,0,0,0,0,1.26608,5.66352,0.88396,0.000308705,0.000308705,0.000308705
60,153.073,1.38296,1.57573,0.83259,0,0,0,0,1.42461,5.4678,0.8984,0.000306726,0.000306726,0.000306726
61,155.668,1.54782,1.6615,0.84458,0,0,0,0,1.42461,5.4678,0.8984,0.0003045,0.0003045,0.0003045
62,158.247,1.28717,1.43938,0.83349,0,0,0,0,1.42461,5.4678,0.8984,0.000302026,0.000302026,0.000302026
63,160.952,1.17766,1.70574,0.83625,0,0,0,0,1.24915,5.23298,0.89637,0.000299305,0.000299305,0.000299305
64,163.546,1.23126,1.44472,0.77966,0,0,0,0,1.24915,5.23298,0.89637,0.000296336,0.000296336,0.000296336
65,166.141,1.26025,1.54616,0.85238,0,0,0,0,1.24915,5.23298,0.89637,0.00029312,0.00029312,0.00029312
66,168.836,1.24623,1.35182,0.87447,0,0,0,0,1.09474,5.24985,0.88941,0.000289656,0.000289656,0.000289656
67,171.453,1.34754,1.42634,0.82999,0,0,0,0,1.09474,5.24985,0.88941,0.000285945,0.000285945,0.000285945
68,174.056,1.1983,1.44448,0.79848,0,0,0,0,1.09474,5.24985,0.88941,0.000281986,0.000281986,0.000281986
69,176.629,1.20603,1.61044,0.8542,0,0,0,0,1.36555,5.24013,0.90861,0.00027778,0.00027778,0.00027778
70,179.131,1.60093,1.50276,0.84118,0,0,0,0,1.36555,5.24013,0.90861,0.000273326,0.000273326,0.000273326
71,181.655,1.45276,1.38642,0.93821,0,0,0,0,1.36555,5.24013,0.90861,0.000268625,0.000268625,0.000268625
72,184.287,1.45031,1.37956,0.82219,0.00227,0.5,0.00253,0.00202,1.40973,5.06917,0.9138,0.000263676,0.000263676,0.000263676
73,186.998,1.42778,1.46369,0.79867,0.00227,0.5,0.00253,0.00202,1.40973,5.06917,0.9138,0.00025848,0.00025848,0.00025848
74,189.591,1.49351,1.45987,0.89314,0.00227,0.5,0.00253,0.00202,1.40973,5.06917,0.9138,0.000253036,0.000253036,0.000253036
75,192.176,1.26808,1.37993,0.91765,0.00469,1,0.995,0.74625,1.34956,4.86278,0.89887,0.000247345,0.000247345,0.000247345
76,194.793,1.227,1.29307,0.79686,0.00469,1,0.995,0.74625,1.34956,4.86278,0.89887,0.000241406,0.000241406,0.000241406
77,197.284,1.33939,1.33421,0.85829,0.00469,1,0.995,0.74625,1.34956,4.86278,0.89887,0.00023522,0.00023522,0.00023522
78,199.867,1.28726,1.36906,0.86567,0.00453,1,0.995,0.74625,1.22288,4.72631,0.89017,0.000228786,0.000228786,0.000228786
79,202.408,1.38828,1.26688,0.84788,0.00453,1,0.995,0.74625,1.22288,4.72631,0.89017,0.000222105,0.000222105,0.000222105
80,204.891,1.14708,1.29405,0.8159,0.00453,1,0.995,0.74625,1.22288,4.72631,0.89017,0.000215176,0.000215176,0.000215176
81,207.485,1.30194,1.30476,0.86023,0.00451,1,0.995,0.84575,1.13515,4.66898,0.88601,0.000208,0.000208,0.000208
82,209.959,1.22465,1.394,0.8642,0.00451,1,0.995,0.84575,1.13515,4.66898,0.88601,0.000200576,0.000200576,0.000200576
83,212.512,1.20321,1.25408,0.81819,0.00451,1,0.995,0.84575,1.13515,4.66898,0.88601,0.000192905,0.000192905,0.000192905
84,215.135,1.14894,1.59187,0.82724,0.00452,1,0.995,0.74625,1.27481,4.48683,0.88891,0.000184986,0.000184986,0.000184986
85,217.607,1.16726,1.11644,0.86016,0.00452,1,0.995,0.74625,1.27481,4.48683,0.88891,0.00017682,0.00017682,0.00017682
86,220.122,1.28088,1.39247,0.84603,0.00452,1,0.995,0.74625,1.27481,4.48683,0.88891,0.000168406,0.000168406,0.000168406
87,222.635,1.15812,1.22777,0.78142,0.00452,1,0.995,0.74625,1.27481,4.48683,0.88891,0.000159745,0.000159745,0.000159745
88,225.207,1.1395,1.36565,0.79619,0.00457,1,0.995,0.64675,1.55253,4.25698,0.90903,0.000150836,0.000150836,0.000150836
89,227.722,1.25472,1.32458,0.81751,0.00457,1,0.995,0.64675,1.55253,4.25698,0.90903,0.00014168,0.00014168,0.00014168
90,230.263,1.10748,1.25153,0.79485,0.00457,1,0.995,0.64675,1.55253,4.25698,0.90903,0.000132276,0.000132276,0.000132276
91,232.73,1.41052,1.75831,0.82986,0.00457,1,0.995,0.64675,1.55253,4.25698,0.90903,0.000122625,0.000122625,0.000122625
92,235.337,1.4009,2.08047,0.79108,0.00461,1,0.995,0.54725,1.81777,4.21566,0.93138,0.000112726,0.000112726,0.000112726
93,237.845,0.969,1.26597,0.83834,0.00461,1,0.995,0.54725,1.81777,4.21566,0.93138,0.00010258,0.00010258,0.00010258
94,240.276,1.06347,1.60687,0.78208,0.00461,1,0.995,0.54725,1.81777,4.21566,0.93138,9.21862e-05,9.21862e-05,9.21862e-05
95,242.741,1.39452,1.60268,0.86166,0.00461,1,0.995,0.54725,1.81777,4.21566,0.93138,8.1545e-05,8.1545e-05,8.1545e-05
96,246.246,1.10825,1.41682,0.79048,0.00457,1,0.995,0.44775,2.00387,4.16195,0.95062,7.06563e-05,7.06563e-05,7.06563e-05
97,248.881,1.38978,1.88271,0.8117,0.00457,1,0.995,0.44775,2.00387,4.16195,0.95062,5.952e-05,5.952e-05,5.952e-05
98,251.38,1.18404,1.56453,0.83627,0.00457,1,0.995,0.44775,2.00387,4.16195,0.95062,4.81363e-05,4.81363e-05,4.81363e-05
99,253.911,1.5668,1.92429,0.89639,0.00457,1,0.995,0.44775,2.00387,4.16195,0.95062,3.6505e-05,3.6505e-05,3.6505e-05
100,256.45,1.05078,1.29376,0.87377,0.00469,1,0.995,0.44775,2.05215,4.09678,0.95737,2.46263e-05,2.46263e-05,2.46263e-05
